Join_ID,FIPS,Point Coun
9156,06065030300,17.0
9157,06065030400,1.0
9158,06065030501,4.0
9159,06065030502,3.0
9160,06065030503,0.0
9161,06065030602,0.0
9162,06065030603,
9163,06065030604,1.0
9164,06065030605,1.0
9165,06065030700,3.0
9166,06065030800,
9167,06065030900,1.0
9168,06065031001,0.0
9169,06065031002,
9170,06065031100,16.0
9171,06065031200,13.0
9172,06065031300,1.0
9173,06065031401,10.0
9174,06065031402,8.0
9175,06065031501,12.0
9176,06065031503,
9177,06065031504,2.0
9178,06065031601,5.0
9179,06065031602,3.0
9180,06065031701,
9181,06065031702,0.0
9182,06065031703,1.0
9183,06065031704,
9184,06065040101,
9185,06065040102,
9186,06065040201,
9187,06065040202,
9188,06065040203,1.0
9189,06065040204,1.0
9190,06065040302,
9191,06065040303,
9192,06065040304,
9193,06065040305,1.0
9194,06065040402,1.0
9195,06065040403,
9196,06065040404,3.0
9197,06065040405,2.0
9198,06065040501,
9199,06065040502,2.0
9200,06065040503,1.0
9201,06065040603,
9202,06065040604,
9203,06065040605,
9204,06065040606,1.0
9205,06065040609,3.0
9206,06065040611,1.0
9207,06065040616,1.0
9208,06065040617,2.0
9209,06065040618,4.0
9210,06065040619,0.0
9211,06065040620,0.0
9212,06065040621,2.0
9213,06065040622,2.0
9214,06065040701,0.0
9215,06065040702,2.0
9216,06065040703,2.0
9217,06065040806,1.0
9218,06065040807,
9219,06065040808,
9220,06065040809,1.0
9221,06065040812,3.0
9222,06065040813,1.0
9223,06065040814,
9224,06065040815,2.0
9225,06065040816,
9226,06065040821,1.0
9227,06065040901,1.0
9228,06065040902,
9229,06065040903,
9230,06065040904,
9231,06065041001,1.0
9232,06065041002,
9233,06065041003,
9234,06065041004,2.0
9235,06065041101,2.0
9236,06065041102,1.0
9237,06065041201,4.0
9238,06065041202,0.0
9239,06065041203,1.0
9240,06065041301,
9241,06065041302,0.0
9242,06065041403,
9243,06065041404,3.0
9244,06065041405,1.0
9245,06065041406,8.0
9246,06065041407,0.0
9247,06065041408,10.0
9248,06065041410,
9249,06065041411,
9250,06065041412,2.0
9251,06065041413,
9252,06065041414,
9253,06065041415,
9254,06065041500,5.0
9255,06065041601,6.0
9256,06065041602,6.0
9257,06065041702,
9258,06065041703,6.0
9259,06065041704,2.0
9260,06065041803,0.0
9261,06065041804,
9262,06065041805,
9263,06065041806,1.0
9264,06065041807,
9265,06065041808,10.0
9266,06065041809,13.0
9267,06065041810,2.0
9268,06065041812,
9269,06065041813,1.0
9270,06065041904,1.0
9271,06065041905,
9272,06065041906,1.0
9273,06065041909,8.0
9274,06065041910,1.0
9275,06065041912,2.0
9276,06065041913,
9277,06065041914,4.0
9278,06065041915,
9279,06065042003,
9280,06065042004,1.0
9281,06065042005,1.0
9282,06065042007,
9283,06065042008,
9284,06065042009,
9285,06065042010,
9286,06065042012,4.0
9287,06065042015,
9288,06065042016,
9289,06065042017,
9290,06065042018,3.0
9291,06065042206,2.0
9292,06065042207,0.0
9293,06065042208,
9294,06065042209,10.0
9295,06065042210,3.0
9296,06065042212,
9297,06065042213,
9298,06065042214,0.0
9299,06065042217,1.0
9300,06065042300,
9301,06065042401,
9302,06065042402,
9303,06065042403,1.0
9304,06065042404,1.0
9305,06065042405,1.0
9306,06065042406,2.0
9307,06065042407,1.0
9308,06065042408,
9309,06065042409,3.0
9310,06065042410,
9311,06065042411,
9312,06065042412,
9313,06065042505,5.0
9314,06065042507,0.0
9315,06065042508,
9316,06065042509,3.0
9317,06065042510,
9318,06065042511,
9319,06065042512,1.0
9320,06065042513,2.0
9321,06065042514,2.0
9322,06065042515,8.0
9323,06065042516,
9324,06065042517,
9325,06065042518,1.0
9326,06065042519,
9327,06065042520,0.0
9328,06065042521,0.0
9329,06065042522,
9330,06065042523,1.0
9331,06065042621,
9332,06065042622,2.0
9333,06065042623,
9334,06065042624,
9335,06065042625,3.0
9336,06065042626,
9337,06065042627,
9338,06065042628,2.0
9339,06065042629,
9340,06065042630,
9341,06065042631,6.0
9342,06065042632,
9343,06065042708,3.0
9344,06065042709,
9345,06065042711,8.0
9346,06065042714,
9347,06065042716,1.0
9348,06065042717,
9349,06065042719,1.0
9350,06065042720,
9351,06065042723,
9352,06065042724,
9353,06065042726,
9354,06065042728,2.0
9355,06065042730,
9356,06065042731,
9357,06065042732,1.0
9358,06065042733,3.0
9359,06065042737,
9360,06065042738,2.0
9361,06065042739,
9362,06065042740,
9363,06065042741,0.0
9364,06065042742,3.0
9365,06065042743,
9366,06065042744,
9367,06065042745,
9368,06065042746,
9369,06065042747,
9370,06065042748,0.0
9371,06065042749,
9372,06065042750,7.0
9373,06065042751,
9374,06065042752,1.0
9375,06065042801,3.0
9376,06065042802,3.0
9377,06065042902,
9378,06065042903,
9379,06065042905,
9380,06065042906,
9381,06065042907,1.0
9382,06065042908,
9383,06065043001,5.0
9384,06065043003,1.0
9385,06065043005,3.0
9386,06065043006,6.0
9387,06065043007,
9388,06065043008,
9389,06065043009,
9390,06065043010,
9391,06065043201,
9392,06065043202,
9393,06065043203,3.0
9394,06065043204,
9395,06065043205,
9396,06065043206,19.0
9397,06065043207,2.0
9398,06065043208,0.0
9399,06065043209,
9400,06065043210,0.0
9401,06065043211,
9402,06065043216,10.0
9403,06065043217,1.0
9404,06065043218,0.0
9405,06065043220,2.0
9406,06065043222,9.0
9407,06065043227,7.0
9408,06065043228,1.0
9409,06065043229,1.0
9410,06065043235,
9411,06065043246,
9412,06065043248,
9413,06065043252,
9414,06065043254,
9415,06065043256,7.0
9416,06065043262,1.0
9417,06065043264,0.0
9418,06065043265,2.0
9419,06065043266,2.0
9420,06065043267,0.0
9421,06065043270,
9422,06065043271,
9423,06065043272,1.0
9424,06065043274,
9425,06065043276,
9426,06065043278,2.0
9427,06065043279,0.0
9428,06065043292,
9429,06065043293,0.0
9430,06065043294,
9431,06065043295,1.0
9432,06065043296,4.0
9433,06065043297,
9434,06065043298,1.0
9435,06065043304,0.0
9436,06065043306,1.0
9437,06065043307,2.0
9438,06065043308,2.0
9439,06065043309,3.0
9440,06065043310,0.0
9441,06065043311,1.0
9442,06065043312,
9443,06065043313,
9444,06065043314,
9445,06065043315,
9446,06065043316,
9447,06065043318,
9448,06065043319,4.0
9449,06065043401,13.0
9450,06065043403,
9451,06065043404,
9452,06065043405,1.0
9453,06065043503,1.0
9454,06065043505,
9455,06065043506,1.0
9456,06065043509,
9457,06065043512,3.0
9458,06065043513,3.0
9459,06065043517,1.0
9460,06065043518,
9461,06065043519,2.0
9462,06065043520,0.0
9463,06065043521,4.0
9464,06065043522,
9465,06065043523,3.0
9466,06065043524,
9467,06065043601,3.0
9468,06065043602,1.0
9469,06065043701,
9470,06065043702,2.0
9471,06065043703,
9472,06065043802,1.0
9473,06065043807,2.0
9474,06065043809,
9475,06065043810,1.0
9476,06065043812,
9477,06065043813,3.0
9478,06065043818,3.0
9479,06065043820,7.0
9480,06065043821,
9481,06065043822,
9482,06065043823,0.0
9483,06065043824,
9484,06065043900,
9485,06065044000,1.0
9486,06065044101,3.0
9487,06065044102,
9488,06065044103,7.0
9489,06065044104,
9490,06065044200,1.0
9491,06065044300,
9492,06065044403,4.0
9493,06065044404,1.0
9494,06065044405,2.0
9495,06065044406,
9496,06065044407,
9497,06065044505,
9498,06065044507,1.0
9499,06065044509,1.0
9500,06065044510,2.0
9501,06065044515,2.0
9502,06065044516,2.0
9503,06065044517,1.0
9504,06065044518,
9505,06065044520,2.0
9506,06065044521,
9507,06065044523,
9508,06065044524,
9509,06065044602,12.0
9510,06065044604,1.0
9511,06065044605,
9512,06065044606,10.0
9513,06065044701,6.0
9514,06065044702,1.0
9515,06065044804,0.0
9516,06065044805,
9517,06065044806,2.0
9518,06065044807,1.0
9519,06065044904,1.0
9520,06065044907,
9521,06065044911,2.0
9522,06065044916,
9523,06065044917,1.0
9524,06065044918,17.0
9525,06065044919,3.0
9526,06065044921,6.0
9527,06065044922,12.0
9528,06065044923,
9529,06065044924,
9530,06065044925,1.0
9531,06065044926,2.0
9532,06065044927,
9533,06065044928,7.0
9534,06065044929,
9535,06065044930,1.0
9536,06065044931,1.0
9537,06065044932,
9538,06065044933,1.0
9539,06065044934,1.0
9540,06065045000,1.0
9541,06065045103,7.0
9542,06065045109,
9543,06065045110,
9544,06065045114,
9545,06065045115,
9546,06065045116,1.0
9547,06065045117,9.0
9548,06065045118,3.0
9549,06065045119,
9550,06065045120,1.0
9551,06065045122,3.0
9552,06065045123,
9553,06065045124,3.0
9554,06065045125,1.0
9555,06065045126,2.0
9556,06065045127,6.0
9557,06065045128,
9558,06065045129,9.0
9559,06065045207,13.0
9560,06065045209,
9561,06065045212,2.0
9562,06065045213,
9563,06065045214,2.0
9564,06065045216,1.0
9565,06065045217,
9566,06065045222,1.0
9567,06065045224,3.0
9568,06065045226,1.0
9569,06065045228,
9570,06065045233,2.0
9571,06065045234,1.0
9572,06065045235,7.0
9573,06065045302,
9574,06065045303,
9575,06065045305,2.0
9576,06065045306,1.0
9577,06065045501,5.0
9578,06065045502,4.0
9579,06065045606,
9580,06065045610,
9581,06065045611,
9582,06065045612,4.0
9583,06065045613,
9584,06065045614,
9585,06065045615,2.0
9586,06065045616,
9587,06065045617,
9588,06065045618,
9589,06065045619,1.0
9590,06065045703,1.0
9591,06065045704,1.0
9592,06065045706,
9593,06065045707,5.0
9594,06065045708,1.0
9595,06065045709,2.0
9596,06065045900,
9597,06065046101,2.0
9598,06065046102,4.0
9599,06065046103,0.0
9600,06065046200,2.0
9601,06065046401,1.0
9602,06065046402,
9603,06065046403,
9604,06065046404,6.0
9605,06065046405,
9606,06065046501,
9607,06065046502,
9608,06065046601,1.0
9609,06065046602,2.0
9610,06065046700,3.0
9611,06065046800,
9612,06065046900,
9613,06065047000,
9614,06065047201,
9615,06065047202,
9616,06065047901,0.0
9617,06065047902,
9618,06065048100,
9619,06065048200,
9620,06065048300,
9621,06065048700,3.0
9622,06065048800,1.0
9623,06065048901,
9624,06065048902,
9625,06065049001,1.0
9626,06065049002,
9627,06065049101,
9628,06065049102,1.0
9629,06065049400,
9630,06065049501,
9631,06065049502,1.0
9632,06065049600,4.0
9633,06065049701,
9634,06065049702,2.0
9635,06065049800,9.0
9636,06065050301,
9637,06065050302,1.0
9638,06065050401,
9639,06065050402,2.0
9640,06065050501,2.0
9641,06065050502,
9642,06065050503,2.0
9643,06065050600,1.0
9644,06065050701,3.0
9645,06065050702,4.0
9646,06065050901,3.0
9647,06065050902,
9648,06065051100,2.0
9649,06065051200,23.0
9650,06065051301,
9651,06065051302,1.0
9652,06065051401,
9653,06065051402,3.0
9654,06065940100,
9655,06065940400,5.0
9656,06065940500,1.0
9657,06065940600,3.0
9658,06065940700,
9659,06065940800,1.0
9660,06065940900,1.0
9661,06065941001,3.0
9662,06065941002,1.0
9663,06065941100,3.0
9664,06065941200,2.0
9665,06065941300,2.0
9666,06065941400,7.0
9667,06065941500,1.0
9668,06065980004,
9669,06065981000,
9670,06067000100,1.0
9671,06067000200,5.0
9672,06067000300,5.0
9673,06067000400,1.0
9674,06067000501,
9675,06067000502,1.0
9676,06067000600,1.0
9677,06067000700,4.0
9678,06067000800,
9679,06067001102,4.0
9680,06067001103,4.0
9681,06067001201,2.0
9682,06067001202,0.0
9683,06067001300,1.0
9684,06067001400,23.0
9685,06067001500,25.0
9686,06067001601,3.0
9687,06067001602,3.0
9688,06067001701,1.0
9689,06067001702,28.0
9690,06067001800,11.0
9691,06067001900,0.0
9692,06067002000,3.0
9693,06067002100,3.0
9694,06067002200,
9695,06067002300,2.0
9696,06067002400,0.0
9697,06067002500,1.0
9698,06067002600,
9699,06067002700,
9700,06067002800,5.0
9701,06067002900,2.0
9702,06067003001,
9703,06067003002,
9704,06067003101,0.0
9705,06067003102,1.0
9706,06067003202,
9707,06067003203,
9708,06067003204,
9709,06067003300,3.0
9710,06067003400,
9711,06067003501,1.0
9712,06067003502,1.0
9713,06067003600,2.0
9714,06067003700,1.0
9715,06067003800,0.0
9716,06067003900,
9717,06067004005,1.0
9718,06067004006,
9719,06067004008,
9720,06067004011,
9721,06067004012,
9722,06067004013,2.0
9723,06067004014,
9724,06067004015,2.0
9725,06067004016,1.0
9726,06067004017,2.0
9727,06067004018,1.0
9728,06067004019,1.0
9729,06067004020,3.0
9730,06067004100,2.0
9731,06067004201,2.0
9732,06067004202,1.0
9733,06067004203,
9734,06067004301,1.0
9735,06067004302,
9736,06067004401,
9737,06067004402,
9738,06067004501,
9739,06067004502,4.0
9740,06067004602,
9741,06067004603,5.0
9742,06067004604,
9743,06067004701,3.0
9744,06067004702,
9745,06067004801,1.0
9746,06067004802,
9747,06067004904,1.0
9748,06067004906,1.0
9749,06067004907,
9750,06067004908,
9751,06067004909,1.0
9752,06067004910,
9753,06067005002,9.0
9754,06067005003,
9755,06067005004,
9756,06067005101,
9757,06067005102,
9758,06067005201,0.0
9759,06067005202,
9760,06067005204,3.0
9761,06067005205,2.0
9762,06067005301,3.0
9763,06067005402,14.0
9764,06067005403,4.0
9765,06067005404,3.0
9766,06067005502,1.0
9767,06067005505,5.0
9768,06067005506,4.0
9769,06067005508,4.0
9770,06067005509,
9771,06067005510,
9772,06067005601,6.0
9773,06067005605,4.0
9774,06067005606,0.0
9775,06067005701,2.0
9776,06067005702,1.0
9777,06067005801,
9778,06067005803,1.0
9779,06067005804,
9780,06067005901,3.0
9781,06067005903,
9782,06067005904,1.0
9783,06067006002,3.0
9784,06067006003,1.0
9785,06067006004,
9786,06067006101,2.0
9787,06067006102,2.0
9788,06067006202,
9789,06067006203,2.0
9790,06067006204,4.0
9791,06067006300,1.0
9792,06067006400,1.0
9793,06067006501,1.0
9794,06067006502,
9795,06067006600,0.0
9796,06067006703,1.0
9797,06067006704,0.0
9798,06067006705,
9799,06067006706,
9800,06067006801,
9801,06067006802,
9802,06067006803,
9803,06067006901,3.0
9804,06067006902,6.0
9805,06067007001,4.0
9806,06067007007,1.0
9807,06067007010,3.0
9808,06067007011,
9809,06067007012,1.0
9810,06067007013,
9811,06067007016,1.0
9812,06067007017,
9813,06067007019,8.0
9814,06067007020,
9815,06067007021,1.0
9816,06067007022,
9817,06067007023,1.0
9818,06067007024,
9819,06067007025,0.0
9820,06067007026,1.0
9821,06067007027,9.0
9822,06067007028,1.0
9823,06067007101,
9824,06067007103,3.0
9825,06067007105,
9826,06067007106,2.0
9827,06067007107,1.0
9828,06067007108,
9829,06067007109,
9830,06067007110,
9831,06067007111,
9832,06067007202,
9833,06067007204,
9834,06067007206,
9835,06067007207,
9836,06067007208,
9837,06067007209,1.0
9838,06067007301,9.0
9839,06067007402,1.0
9840,06067007403,2.0
9841,06067007413,1.0
9842,06067007414,
9843,06067007415,
9844,06067007416,
9845,06067007417,1.0
9846,06067007422,2.0
9847,06067007423,1.0
9848,06067007424,0.0
9849,06067007426,
9850,06067007427,1.0
9851,06067007428,
9852,06067007429,
9853,06067007430,1.0
9854,06067007431,1.0
9855,06067007432,
9856,06067007434,
9857,06067007435,1.0
9858,06067007436,
9859,06067007437,
9860,06067007438,2.0
9861,06067007439,
9862,06067007501,2.0
9863,06067007503,2.0
9864,06067007504,1.0
9865,06067007602,1.0
9866,06067007603,
9867,06067007604,3.0
9868,06067007701,2.0
9869,06067007702,2.0
9870,06067007801,
9871,06067007802,1.0
9872,06067007903,2.0
9873,06067007904,1.0
9874,06067007905,
9875,06067007906,2.0
9876,06067008005,0.0
9877,06067008006,1.0
9878,06067008007,3.0
9879,06067008008,1.0
9880,06067008009,3.0
9881,06067008010,1.0
9882,06067008111,
9883,06067008113,1.0
9884,06067008117,11.0
9885,06067008119,3.0
9886,06067008120,
9887,06067008122,
9888,06067008124,0.0
9889,06067008125,0.0
9890,06067008127,2.0
9891,06067008128,
9892,06067008129,
9893,06067008130,
9894,06067008131,6.0
9895,06067008132,
9896,06067008133,0.0
9897,06067008134,5.0
9898,06067008135,
9899,06067008136,4.0
9900,06067008137,1.0
9901,06067008138,5.0
9902,06067008139,2.0
9903,06067008140,
9904,06067008141,0.0
9905,06067008142,1.0
9906,06067008143,
9907,06067008144,2.0
9908,06067008145,
9909,06067008203,2.0
9910,06067008204,0.0
9911,06067008206,3.0
9912,06067008207,0.0
9913,06067008208,3.0
9914,06067008209,
9915,06067008210,1.0
9916,06067008211,
9917,06067008402,2.0
9918,06067008403,7.0
9919,06067008404,2.0
9920,06067008501,1.0
9921,06067008504,9.0
9922,06067008505,1.0
9923,06067008506,6.0
9924,06067008507,9.0
9925,06067008508,1.0
9926,06067008509,
9927,06067008510,2.0
9928,06067008512,
9929,06067008513,1.0
9930,06067008601,
9931,06067008602,
9932,06067008702,
9933,06067008703,5.0
9934,06067008704,
9935,06067008706,2.0
9936,06067008707,
9937,06067008708,
9938,06067008802,2.0
9939,06067008803,2.0
9940,06067008905,2.0
9941,06067008907,
9942,06067008908,0.0
9943,06067008909,
9944,06067008910,
9945,06067008911,2.0
9946,06067008912,0.0
9947,06067008913,
9948,06067009004,1.0
9949,06067009005,0.0
9950,06067009006,2.0
9951,06067009007,1.0
9952,06067009008,
9953,06067009010,4.0
9954,06067009011,2.0
9955,06067009103,1.0
9956,06067009105,0.0
9957,06067009106,1.0
9958,06067009107,1.0
9959,06067009108,1.0
9960,06067009109,0.0
9961,06067009110,
9962,06067009111,
9963,06067009112,
9964,06067009201,6.0
9965,06067009307,2.0
9966,06067009308,4.0
9967,06067009309,1.0
9968,06067009310,2.0
9969,06067009311,
9970,06067009312,1.0
9971,06067009314,1.0
9972,06067009316,
9973,06067009317,
9974,06067009318,
9975,06067009319,1.0
9976,06067009320,3.0
9977,06067009321,
9978,06067009323,
9979,06067009326,
9980,06067009328,
9981,06067009329,
9982,06067009330,
9983,06067009331,1.0
9984,06067009332,1.0
9985,06067009333,2.0
9986,06067009334,
9987,06067009335,
9988,06067009336,
9989,06067009403,
9990,06067009404,
9991,06067009406,
9992,06067009408,
9993,06067009409,
9994,06067009410,3.0
9995,06067009501,1.0
9996,06067009502,
9997,06067009503,1.0
9998,06067009504,4.0
9999,06067009601,1.0
10000,06067009608,1.0
10001,06067009609,
10002,06067009610,
10003,06067009611,6.0
10004,06067009612,4.0
10005,06067009614,
10006,06067009616,1.0
10007,06067009617,3.0
10008,06067009618,1.0
10009,06067009622,
10010,06067009632,
10011,06067009633,
10012,06067009634,1.0
10013,06067009635,
10014,06067009637,
10015,06067009639,5.0
10016,06067009640,
10017,06067009641,18.0
10018,06067009642,1.0
10019,06067009643,1.0
10020,06067009644,1.0
10021,06067009645,
10022,06067009646,
10023,06067009647,
10024,06067009648,1.0
10025,06067009649,2.0
10026,06067009650,1.0
10027,06067009651,2.0
10028,06067009652,3.0
10029,06067009653,
10030,06067009800,
10031,06067009900,0.0
10032,06067988300,
10033,06069000100,2.0
10034,06069000200,1.0
10035,06069000300,1.0
10036,06069000400,1.0
10037,06069000501,2.0
10038,06069000502,5.0
10039,06069000601,
10040,06069000602,5.0
10041,06069000701,1.0
10042,06069000702,3.0
10043,06069000801,
10044,06069000802,
10045,06071000103,4.0
10046,06071000104,4.0
10047,06071000105,2.0
10048,06071000107,2.0
10049,06071000108,0.0
10050,06071000109,
10051,06071000111,
10052,06071000115,4.0
10053,06071000117,0.0
10054,06071000118,
10055,06071000119,1.0
10056,06071000120,3.0
10057,06071000121,
10058,06071000122,
10059,06071000201,5.0
10060,06071000203,8.0
10061,06071000205,4.0
10062,06071000207,
10063,06071000208,0.0
10064,06071000304,
10065,06071000305,1.0
10066,06071000306,3.0
10067,06071000307,
10068,06071000308,
10069,06071000401,11.0
10070,06071000403,
10071,06071000404,8.0
10072,06071000501,
10073,06071000503,1.0
10074,06071000504,4.0
10075,06071000603,6.0
10076,06071000604,6.0
10077,06071000605,5.0
10078,06071000606,
10079,06071000804,0.0
10080,06071000808,9.0
10081,06071000812,3.0
10082,06071000813,
10083,06071000814,1.0
10084,06071000815,2.0
10085,06071000816,
10086,06071000817,3.0
10087,06071000818,4.0
10088,06071000819,3.0
10089,06071000820,
10090,06071000821,1.0
10091,06071000823,5.0
10092,06071000824,7.0
10093,06071000825,1.0
10094,06071000826,
10095,06071000901,16.0
10096,06071000903,0.0
10097,06071000904,3.0
10098,06071001001,1.0
10099,06071001002,0.0
10100,06071001101,
10101,06071001103,
10102,06071001104,3.0
10103,06071001200,
10104,06071001305,
10105,06071001307,
10106,06071001308,1.0
10107,06071001309,
10108,06071001310,
10109,06071001311,0.0
10110,06071001312,
10111,06071001400,10.0
10112,06071001501,2.0
10113,06071001503,
10114,06071001504,1.0
10115,06071001600,1.0
10116,06071001702,
10117,06071001703,
10118,06071001704,1.0
10119,06071001706,0.0
10120,06071001707,1.0
10121,06071001803,2.0
10122,06071001804,0.0
10123,06071001806,2.0
10124,06071001808,
10125,06071001809,2.0
10126,06071001810,1.0
10127,06071001812,2.0
10128,06071001813,
10129,06071001901,
10130,06071001906,
10131,06071001907,0.0
10132,06071001908,
10133,06071001909,
10134,06071001910,1.0
10135,06071001911,
10136,06071002011,0.0
