FIPS,MAX_Completeness_pct,Weeks2MAX,IDX_W2M,Population Density (Per Sq. Mile),Area (Land),Average Commute to Work (In Min),AREA_SQMI,Density_Medical_Facilities_Population,Density_Medical_Facilities_Area,Density_Transportation_Stops_Pop,Density_Transportation_Stops_Area,Stops_per_Facility,Total Population,Total Population:,% Total Population: Male,% Total Population: Female,Total Population:.1,% Total Population: Under 5 Years,% Total Population: 5 to 9 Years,% Total Population: 10 to 14 Years,% Total Population: 15 to 17 Years,% Total Population: 18 to 24 Years,% Total Population: 25 to 34 Years,% Total Population: 35 to 44 Years,% Total Population: 45 to 54 Years,% Total Population: 55 to 64 Years,% Total Population: 65 to 74 Years,% Total Population: 75 to 84 Years,% Total Population: 85 Years and Over,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,% Population 25 Years and Over: Less than High School,% Population 25 Years and Over: High School Graduate or More (Includes Equivalency),% Population 25 Years and Over: Some College or More,% Population 25 Years and Over: Bachelor's Degree or More,% Population 25 Years and Over: Master's Degree or More,% Population 25 Years and Over: Professional School Degree or More,% Population 25 Years and Over: Doctorate Degree,% Population 16 Years and Over: in Labor Force,% Population 16 Years and Over: in Labor Force: in Armed Forces,% Population 16 Years and Over: in Labor Force: Civilian,% Population 16 Years and Over: in Labor Force: Civilian: Employed,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,% Population 16 Years and Over: Not in Labor Force,"% Households: Less than $25,000","% Households: $25,000 to $49,999","% Households: $50,000 to $74,999","% Households: $75,000 to $99,999","% Households: $100,000 or More",Median Household Income (In 2021 Inflation Adjusted Dollars),Gini Index,"% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Carpooled,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Motorcycle,% Workers 16 Years and Over: Bicycle,% Workers 16 Years and Over: Walked,% Workers 16 Years and Over: Other Means,% Workers 16 Years and Over: Worked At Home,% Total: No Health Insurance Coverage,% Total: with Health Insurance Coverage,% Total: with Health Insurance Coverage: Public Health Coverage,% Total: with Health Insurance Coverage: Private Health Insurance,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE,%Total Child Population,%Total University,%Total High school,%Total Less than High School,%Total Adult Population,%Total Elderly Population,%Population with Disability,%LIMENG,%NOINT,%DAYPOP
13201,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,21.18809,282.422831302693,23,282.422707935112,0.001222707423580786,0.024785542392038406,0.0,0.0,0.0,5984,5984,47.81,52.19,5984,5.92,3.24,9.43,4.41,8.05,9.88,13.37,10.53,14.04,10.98,6.8,3.36,67.16,27.67,1.05,0.32,0.3,0,3.49,14.93,85.07,56.13,19.78,8.63,2.64,1.41,57.3,0,57.3,53.61,3.69,42.7,34.02,13.63,22.4,8.89,21.06,51983,0.475,90.63,83.67,6.97,0.92,0,0,0.76,1.24,6.45,17.38,82.62,42.1,52.62,5725.0,33.3,7.0,25.2,14.6,15.7,22.0,23.1,13.6,7.1,0.0,32.4,0.7,27.0,6.5,15.0,3.1,0.8517,0.8167,0.7304,0.6951,0.8861,3.98,0.9379,0.7651,0.6359,0.3097,0.7393,0.0,2.45,0.4905,0.7107,0.7107,0.7107,0.1187,0.9118,0.9609,0.9828,0.6805,3.6547,0.9694,10.7954,0.9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,4693.0,39.1,30.8,0.5,0.1,0.2,0.5,0.3,0.0,0.22994652406417113,0.5472612699951527,0.28938439166262725,0.14929714008725156,0.5586564171122995,0.2113970588235294,0.13222707423580787,0.0,0.3793886462882096,0.8197379912663756
13199,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,41.24322,500.906598795052,35,500.906381810812,0.0005218216318785578,0.021960191363971492,0.0,0.0,0.0,20659,20659,48.29,51.71,20659,5.77,4.61,7.27,3.68,8,11.64,11.11,12.44,15.07,12.11,5.76,2.53,57.95,39.3,0.2,0.37,0.05,0.92,1.2,20.58,79.42,38.87,11.84,4.06,0.99,0.71,50.83,0.01,50.83,47.99,2.84,49.17,30.44,22.33,19.99,15.24,12.01,46789,0.4489,94.76,85.48,9.29,0.25,0.21,0,2.1,0.34,2.33,14.43,85.57,42.04,54.22,21080.0,32.7,5.6,29.1,18.5,13.5,20.4,21.4,21.6,8.6,0.0,43.6,4.6,21.0,1.2,9.9,1.5,0.8374,0.6279,0.8975,0.8425,0.8144,4.0197,0.9443,0.6419,0.395,0.8873,0.8826,0.0,2.8068,0.7218,0.8256,0.8256,0.8256,0.6658,0.817,0.2377,0.9102,0.3517,2.9824,0.7559,10.6345,0.8943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16741.0,28.6,40.1,2.3,0.2,0.1,0.0,0.6,0.2,0.21332107071978315,0.3816014795533941,0.40557572436468253,0.20576751832317283,0.5827000338835374,0.2039788953966794,0.21494307400379506,0.0004269449715370019,0.28140417457305505,0.7941650853889943
13197,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,20.67968,365.721317627726,34,365.719543373116,0.00023668639053254438,0.005468671380133359,0.0,0.0,0.0,7563,7563,48.37,51.63,7563,4.68,7.64,4.77,3.79,6.98,9.71,12.05,12.72,17.04,12.92,6.44,1.26,59.82,30.4,1.07,1.76,0,5.05,1.9,23.04,76.96,40.29,14.3,4.07,0.71,0.26,50.74,0,50.74,47.84,2.89,49.26,28.42,21.96,26.92,6.84,15.87,47250,0.4412,90.4,74.78,15.62,0.24,0,0,0.44,0.68,8.24,16.38,83.62,41.61,53.89,8450.0,26.0,6.5,16.8,20.1,12.7,20.6,22.7,16.2,7.1,1.5,41.2,3.4,35.4,0.8,6.4,1.1,0.6171,0.7689,0.1254,0.8921,0.7782,3.1817,0.7285,0.6598,0.5837,0.5582,0.7393,0.6986,3.2396,0.9217,0.8039,0.8039,0.8039,0.5522,0.9733,0.1111,0.627,0.1913,2.4549,0.4682,9.6801,0.7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6576.0,38.6,30.1,7.7,1.2,0.1,0.4,1.4,0.2,0.20891180748380273,0.4003666361136572,0.36663611365719523,0.2304307974335472,0.5849530609546476,0.20613513156154964,0.16023668639053254,0.01455621301775148,0.3820118343195266,0.7782248520710059
13195,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,105.9281,282.323519645651,28,282.323400956304,0.00023629489603024575,0.024794260682214613,3.375641371860653e-05,0.0035420372403163736,0.14285714285714285,29906,29906,48.79,51.21,29906,5.74,5.92,7.72,3.89,7.87,12.09,12.72,13.22,13.72,10.58,5.1,1.43,82.3,8.66,0.11,1.33,0,2.58,5.02,18.17,81.83,48.89,20.35,9.72,1.63,0.35,60.22,0,60.22,56.46,3.76,39.78,21.39,27.16,16.76,13.77,20.92,51854,0.4436,91.57,82.57,9,0.21,0.03,0,2.55,1.87,3.78,16.36,83.64,38.93,57.26,29624.0,30.3,6.3,21.3,16.7,14.4,16.7,23.0,17.8,7.8,1.1,19.8,0.0,27.7,2.8,3.4,0.9,0.7702,0.7419,0.4427,0.7826,0.8507,3.5881,0.8485,0.2868,0.6238,0.6897,0.8211,0.6104,3.0318,0.8412,0.5465,0.5465,0.5465,0.0,0.9201,0.7397,0.1604,0.126,1.9462,0.2266,9.1126,0.7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,22268.0,15.6,8.8,5.8,1.3,0.2,0.0,2.3,1.5,0.23266234200494884,0.48531196892449624,0.3294003398883224,0.18174314153920854,0.5961679930448739,0.1711696649501772,0.17705238995409128,0.010802052389954091,0.15484066972724816,0.7516878206859303
13193,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,30.77406,400.66206947677,23,400.66188518439,0.00045777065690089265,0.014975220308861472,0.0,0.0,0.0,12330,12330,53.34,46.66,12330,4.61,4.46,5.44,3.72,9.9,15.64,11.68,12.73,14.49,11.85,4.18,1.29,35.29,60.56,0.02,0.83,0,1.88,1.43,27.45,72.55,36.21,10.09,4.05,1.3,0.8,42.56,0,42.56,38.61,3.95,57.44,42.05,22.52,15.82,5.94,13.67,33163,0.5796,91.28,79.46,11.82,0,0,0.8,1.88,1.45,4.58,20.61,79.39,45.78,44.15,13107.0,42.9,9.2,28.8,27.7,20.8,17.1,18.9,18.6,9.2,1.0,68.6,0.8,28.7,1.6,12.9,16.1,0.9717,0.9367,0.8857,0.9796,0.9663,4.74,0.9997,0.3218,0.155,0.7463,0.9106,0.5863,2.72,0.6722,0.9593,0.9593,0.9593,0.1346,0.9278,0.4023,0.9688,0.9749,3.4084,0.9217,11.8277,0.979,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,9.0,9878.0,30.8,61.9,4.3,0.1,0.0,0.0,0.7,1.6,0.1824006488240065,0.3540632054176072,0.36343115124153497,0.2744920993227991,0.6444444444444445,0.17315490673154907,0.15625238422217136,0.00946059357595178,0.25879301136797134,0.7536430914778363
13191,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,26.17572,431.353942952631,31,431.353921198572,0.00021101498206372652,0.006954845783397811,0.0,0.0,0.0,11291,11291,50.4,49.6,11291,2.65,4.17,6.93,2.04,5.22,12.17,9.31,13.33,17.23,17.93,7.36,1.66,63.27,32.25,0.14,1.43,0,0,2.91,16.55,83.45,47.21,18.07,5.81,2.3,1.02,51.71,0.56,51.14,49,2.14,48.29,28.98,21.06,17.72,15.43,16.81,49951,0.4457,89.82,80.34,9.48,0.64,0,0,0.83,0.11,8.61,14.63,85.37,43.98,58.48,14217.0,27.0,4.1,26.9,13.5,12.5,26.7,16.3,20.6,2.5,0.1,38.0,4.1,29.3,0.2,6.2,0.5,0.6566,0.3323,0.8148,0.6394,0.7693,3.2124,0.7346,0.9297,0.0452,0.8517,0.0487,0.0859,1.9612,0.1843,0.7708,0.7708,0.7708,0.6251,0.9341,0.0201,0.5942,0.0439,2.2174,0.3425,8.1618,0.5376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9632.0,19.3,34.6,0.4,1.7,0.1,0.0,1.2,0.0,0.15791338233991675,0.4619351945285346,0.3623724632806368,0.16548940464177597,0.5725799309184306,0.2695066867416526,0.20313708940001407,0.0006330449461911796,0.1915312653865091,0.6774987690792713
13189,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,84.41871,257.371855004734,24,257.371737585428,0.0007008035881143712,0.05828145755522645,0.0,0.0,0.0,21727,21727,47.15,52.85,21727,6.2,5.7,8.15,4.14,8.45,11.77,11.04,12.77,14.08,10.75,4.97,1.99,53.89,40.93,0,0.51,0,2.36,2.32,15.9,84.1,43.85,15.97,7.38,1.82,1.12,56.23,0.01,56.22,53.2,3.02,43.77,24.11,25.09,23.33,10.05,17.42,50721,0.4236,92.51,86.5,6.01,0,0.13,0.68,0.38,1.16,5.13,13.76,86.24,44.94,53.48,21404.0,32.3,6.3,27.6,15.6,13.9,17.7,24.9,13.0,9.9,0.3,46.8,3.6,25.0,0.7,8.1,1.4,0.8262,0.7419,0.8453,0.7381,0.8348,3.9863,0.9395,0.373,0.8361,0.2524,0.9392,0.2416,2.6423,0.6235,0.8577,0.8577,0.8577,0.5738,0.8848,0.0875,0.8055,0.3157,2.6673,0.5885,10.1536,0.8507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19025.0,25.4,39.9,3.2,0.4,0.0,1.1,2.1,0.0,0.2418649606480416,0.42727334836373576,0.4024731843957095,0.15904898544783766,0.5810742394255994,0.1770607999263589,0.12773313399364605,0.0023827321995888617,0.2506073631096991,0.8888525509250608
13187,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,117.2954,282.94363062686,28,282.943502003914,0.0003635372171226029,0.0424112938272532,0.0,0.0,0.0,33188,33188,48.86,51.14,33188,4.12,4.91,5.09,3.41,19.39,11.53,9.96,10.57,13.23,11.07,4.92,1.82,93.46,1.5,0.59,1.54,0.02,1.57,1.32,11.64,88.36,61.75,32.46,12.51,4.27,1.47,57.84,0.42,57.42,54.95,2.47,42.16,21.9,19,17.05,15.65,26.4,64179,0.4915,88.71,82.57,6.14,0.28,0,0,4.8,0.6,5.61,10.16,89.84,26.31,76.66,33009.0,28.2,4.8,26.7,14.0,10.7,17.8,18.0,12.6,3.8,0.7,9.5,2.1,19.9,1.3,3.5,4.5,0.7027,0.4742,0.8074,0.6661,0.668,3.3184,0.7699,0.3851,0.1025,0.2241,0.155,0.4736,1.3403,0.0251,0.3084,0.3084,0.3084,0.3797,0.7903,0.2759,0.1744,0.7877,2.408,0.4408,7.3751,0.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.0,10.5,2.1,4.9,0.8,0.3,0.1,1.3,0.0,0.17527419549234663,0.6027606629412046,0.2660839661842671,0.11644457181067011,0.646679522719055,0.1780462817885983,0.12466297070495926,0.0064527856039262015,0.1001545033172771,1.0098155048623103
13185,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,236.1784,497.23861577737,20,497.238386555876,0.0005324813631522897,0.12468868389152996,0.0,0.0,0.0,117437,117437,48.54,51.46,117437,6.77,7.09,6.74,3.74,16.51,14.99,11.46,10.25,10.12,7.46,3.61,1.25,54.7,37.13,0.56,1.49,0.12,1.94,4.07,11.08,88.92,56.35,26.44,10.17,3.28,1.45,59.84,3.48,56.36,53.2,3.16,40.16,29.95,20.91,17.57,11.98,19.58,48703,0.5018,92.72,83.43,9.29,0.25,0.06,0.2,1.9,1.26,3.61,16.16,83.84,32.56,66.8,116436.0,32.5,5.8,29.5,11.7,15.2,12.3,24.0,11.3,8.9,0.6,46.9,7.3,9.0,2.1,9.2,3.6,0.832,0.6617,0.9083,0.5347,0.8717,3.8084,0.9004,0.0541,0.7562,0.134,0.8978,0.4297,2.2718,0.3628,0.8584,0.8584,0.8584,0.7985,0.4398,0.5656,0.8749,0.7285,3.4073,0.9214,10.3459,0.8733,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125419.0,27.5,36.8,5.8,1.5,0.3,0.1,2.3,0.1,0.24344116419867673,0.5489244679932042,0.32569758401243987,0.11083594897342126,0.6333523506220357,0.12320648517928762,0.10735511353876807,0.005865883403758288,0.26451441135044146,1.0771496787935002
13183,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,40.95502,400.390500650968,30,400.390309531834,0.00015595757953836556,0.007492688830326144,0.0,0.0,0.0,16398,16398,51.85,48.15,16398,6.23,8.25,8.62,4.53,8.42,16.62,13.93,12.02,12.6,5.59,2.6,0.59,59.68,23.17,0.21,0.93,0.68,6.63,8.7,17.55,82.45,46.88,14.66,7.06,2.11,1.44,60.03,5.48,54.55,50.42,4.13,39.97,25.07,22.34,18.07,11.96,22.56,52742,0.4111,92.01,80.34,11.67,0.28,0.28,0,0.37,1.75,5.31,13.57,86.43,35.18,61.65,19236.0,35.2,12.4,33.1,14.0,15.0,8.9,27.9,19.6,12.0,1.7,43.2,1.2,42.9,1.9,7.3,0.8,0.8931,0.9838,0.9714,0.6661,0.867,4.3814,0.9812,0.006,0.9513,0.8065,0.9809,0.7276,3.4723,0.9659,0.8208,0.8208,0.8208,0.2218,0.9927,0.5032,0.7387,0.0977,2.5541,0.5251,11.2286,0.95,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,11604.0,11.7,24.9,11.4,0.7,0.2,0.3,5.1,0.6,0.27637516770337844,0.4544154110242228,0.35571237840930764,0.17547205798207133,0.6358702280765947,0.08775460422002683,0.18668122270742357,0.01538781451445207,0.11592846745685173,0.603243917654398
13181,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,36.53368,210.381206399412,31,210.38110139705,0.00037835792659856227,0.01425983598373759,0.0,0.0,0.0,7686,7686,49,51,7686,4.37,3.46,7.59,3.99,6.74,9.03,12.37,11.68,16.64,14.17,8.08,1.87,67.71,28.96,0.05,0.08,0,1.35,1.85,16.47,83.53,39.83,13.34,3.96,1.5,0.19,49.71,0,49.71,47.46,2.24,50.29,27.7,29.46,15.41,9.21,18.22,44087,0.4514,94.53,87.18,7.34,0.23,0,0,0.63,2.64,1.97,14.59,85.41,46.99,56.34,7929.0,29.6,4.1,24.3,15.4,12.9,24.0,19.2,19.3,7.9,0.4,33.5,0.0,30.2,1.3,8.3,1.3,0.7492,0.3323,0.6833,0.7314,0.7874,3.2836,0.7597,0.8609,0.1773,0.7836,0.832,0.3116,2.9654,0.8109,0.7212,0.7212,0.7212,0.0,0.9427,0.2759,0.8224,0.2686,2.3096,0.3966,9.2798,0.7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5277.0,38.4,30.0,2.0,0.1,0.1,0.0,1.3,0.0,0.19411917772573511,0.3964059196617336,0.4369274136715997,0.16472868217054262,0.5646630236794171,0.24121779859484777,0.19157523016773867,0.0035313406482532475,0.378862403834027,0.665531592886871
13179,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,124.5646,516.47117438382,23,516.470924090404,0.0003062589661342059,0.03678813097457972,0.0,0.0,0.0,64334,64334,50.58,49.42,64334,10.13,7.5,7.1,3.43,13.64,19.51,11.3,8.71,9.34,6.08,2.71,0.54,42.19,41.41,0.47,1.94,0.5,3.8,9.7,8.57,91.43,60.85,19.69,6.02,1.2,0.53,65.63,12.39,53.25,48.17,5.07,34.37,20.22,29.09,21.21,12.73,16.76,50617,0.41,89.91,80.24,9.67,0.5,0.01,0.3,3.77,0.9,4.6,11.58,88.42,35.38,67.25,62039.0,25.9,9.3,31.8,8.1,9.8,9.1,28.0,14.4,10.8,0.9,61.7,6.3,15.5,2.3,4.4,3.4,0.6088,0.9402,0.9551,0.2619,0.6041,3.3701,0.7858,0.007,0.9529,0.3959,0.9624,0.5512,2.8694,0.7588,0.9338,0.9338,0.9338,0.761,0.6763,0.6241,0.3055,0.7116,3.0785,0.8027,10.2518,0.8606,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69341.0,8.4,40.0,12.7,1.8,0.4,0.5,6.0,0.3,0.2816395685018808,0.6032801773646392,0.305767021930176,0.08569062691989209,0.6249572543289706,0.0934031771691485,0.12901561920727284,0.0078337819758539,0.08143264720578991,1.1177001563532616
13177,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,91.45438,355.882371655776,22,355.882219627792,0.0006726080376660501,0.056198368159323844,0.0,0.0,0.0,32547,32547,50.34,49.66,32547,6.38,6.39,8.85,4.8,8.03,13.02,13.85,13.93,11.79,8.45,3.51,1,70.65,22.79,0.12,2.69,0.1,0.48,3.17,8.84,91.16,63.76,30.74,11.14,3.01,0.77,64.35,0.64,63.71,60.57,3.15,35.65,11.7,16.03,22.32,16.79,33.16,74935,0.3681,94.62,83.51,11.11,0,0,0,0.15,0.43,4.81,8.15,91.85,28.52,76.28,29735.0,17.0,4.7,19.7,7.8,9.6,13.0,26.4,11.9,8.4,0.7,29.0,1.7,11.2,1.0,2.3,3.5,0.183,0.4561,0.3148,0.2333,0.5859,1.7731,0.2638,0.0751,0.9131,0.1728,0.8676,0.4736,2.5022,0.5306,0.669,0.669,0.669,0.3094,0.529,0.168,0.0512,0.7222,1.7798,0.1728,6.7241,0.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21915.0,7.8,21.6,3.0,2.3,0.1,0.1,1.7,0.1,0.2641103634743602,0.6298917373576417,0.2739372920279327,0.08843792473168674,0.6063231634252004,0.12956647310043937,0.11430973600134521,0.006154363544644359,0.07529846981671431,0.7370102572725744
13175,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,60.94366,807.335817772129,25,807.335437196284,0.0006328579866677918,0.037159275584612086,0.0,0.0,0.0,49202,49202,47.8,52.2,49202,6.46,6.67,7.62,4.26,7.94,12.36,12.1,12.41,12.78,10.09,5.22,2.11,57.92,38.36,0.22,0.3,0.02,1.94,1.24,13.62,86.38,44.67,16.67,8.19,1.95,0.48,52.59,0,52.59,49.91,2.68,47.41,33.08,24.42,15.5,9.32,17.68,42315,0.5241,96.16,86.63,9.52,0.06,0,0,0.31,0.71,2.77,13.29,86.71,40.88,57.89,47404.0,36.5,5.0,27.3,13.7,13.0,17.5,24.6,14.5,10.6,0.6,43.3,1.0,27.2,2.5,5.9,2.0,0.9153,0.5172,0.8342,0.6509,0.7919,3.7095,0.8762,0.3577,0.8125,0.4023,0.9583,0.4297,2.9605,0.8087,0.8224,0.8224,0.8224,0.1808,0.915,0.6744,0.5493,0.5003,2.8198,0.6693,10.3122,0.8692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,49630.0,28.9,37.6,2.7,1.1,0.2,0.0,0.7,1.0,0.24998983781147108,0.4419323554370227,0.41708085828585284,0.13619832706994786,0.5758708995569286,0.17413926263160034,0.14260399966247575,0.005463673951565269,0.2835203780271707,1.0469580626107502
13173,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,50.23968,196.537892839658,23,196.537801447356,0.00018986140117714068,0.01017615942211358,0.0,0.0,0.0,9874,9874,48.43,51.57,9874,6.12,5.65,7.56,4.18,9.05,14.42,15.11,11.43,13.16,7.71,3.61,2.01,71.44,22.65,0.1,1.06,0,0.33,4.42,14.66,85.34,42.17,17.3,5.77,1.29,0.71,50.42,5.09,45.33,43.99,1.34,49.58,34.34,29.39,11.11,11.93,13.23,33956,0.4864,85.75,77.72,8.03,0,0,3.08,4.06,0.24,6.87,17.27,82.73,37.59,59.56,10534.0,42.9,4.0,33.0,15.1,12.7,13.0,22.4,14.5,4.0,0.0,31.9,1.6,31.4,1.4,10.4,3.0,0.9717,0.3065,0.9707,0.7183,0.7782,3.7454,0.8845,0.0751,0.5369,0.4023,0.1871,0.0,1.2014,0.0156,0.7043,0.7043,0.7043,0.2909,0.9526,0.3183,0.9287,0.6696,3.1601,0.8386,8.8112,0.6515,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,7781.0,24.8,23.0,6.4,0.5,0.1,0.0,1.7,0.2,0.23506177840794004,0.41462682084397057,0.4317465084847575,0.14656855383691245,0.6317601782458984,0.13317804334616162,0.13584583254224417,0.0,0.24093411809379153,0.7386557812796658
13171,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,100.719,183.500624713319,29,183.500536913208,0.00031857279388340236,0.03269745201256755,0.0,0.0,0.0,18482,18482,48.93,51.07,18482,4.78,6,5.9,4.18,13.38,12.59,10.21,12.81,12.82,11.1,5.23,1.02,66.38,27.93,0,0.58,0,1.37,3.74,10.32,89.68,53.36,18.19,9.39,3.64,1.08,54.32,0.33,53.99,49.46,4.53,45.68,22.9,22.38,17.74,14.45,22.54,53802,0.4429,92.02,87.02,5.01,0.01,0.39,0.13,3.05,2.48,1.91,11.43,88.57,35.44,67.97,18834.0,24.0,8.1,25.8,12.8,12.6,17.6,20.9,18.9,2.8,0.0,34.9,2.1,15.6,0.4,6.4,7.2,0.514,0.8931,0.7648,0.6041,0.7734,3.5494,0.8364,0.3654,0.3316,0.7626,0.0659,0.0,1.5255,0.0461,0.7342,0.7342,0.7342,0.3797,0.6792,0.0388,0.627,0.8791,2.6038,0.556,8.4129,0.5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16804.0,15.5,28.4,2.5,0.5,0.0,0.0,3.4,0.0,0.20852721566929985,0.5227871010200724,0.36327739387956565,0.1031589338598223,0.6179526025321935,0.17352018179850665,0.18636508442179037,0.0003716682595306361,0.14383561643835616,0.8922162047361155
13169,-0.10806257563450333,-0.46920713378347584,-0.36114455814897256,71.83044,393.941642972863,29,393.941473695504,0.00024456711620431836,0.01776913695918859,0.0,0.0,0.0,28297,28297,49.07,50.93,28297,5.06,6.17,7.17,4.57,8.25,10.44,13.73,13.54,13.58,10.59,5.47,1.43,72,24.41,0.06,0.55,0,0.43,2.54,8.8,91.2,50.03,17.72,5.86,2.22,0.13,59.5,0.21,59.29,56.24,3.05,40.5,20.24,21.41,16.77,13.28,28.3,61701,0.4168,92.92,85.56,7.36,0,0.1,0.11,0.21,0.54,6.12,8.37,91.63,37.35,69.68,28622.0,22.3,4.0,20.9,8.3,7.3,17.7,23.1,13.6,5.8,0.2,29.2,0.7,23.5,2.5,4.1,1.0,0.4338,0.3065,0.4109,0.2782,0.3912,1.8206,0.2782,0.373,0.6359,0.3097,0.5344,0.1604,2.0134,0.2123,0.6731,0.6731,0.6731,0.1187,0.8619,0.6744,0.2575,0.1569,2.0694,0.2785,6.5765,0.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19300.0,11.8,24.4,1.8,0.6,0.2,0.0,2.1,0.1,0.2297063292928579,0.4990237385674648,0.41167403144589454,0.08801767547014695,0.5954341449623635,0.1748595257447786,0.13493117182586822,0.001781846132345748,0.11655369995108658,0.6743064775347635
